order_number,customer_id,product_id,order_date,units,sale_price,currency,order_mode,updated_at
1804,2632,4,null,7,12,USD,NEW,2023-01-01T12:00:00.000+0000
1805,1470,1,null,9,16,USD,NEW,2023-01-01T12:00:00.000+0000
1806,1858,7,null,4,78,INR,NEW,2023-01-01T12:00:00.000+0000
1807,1388,1,null,9,4,USD,NEW,2023-01-01T12:00:00.000+0000
1808,1690,10,null,10,21,INR,NEW,2023-01-01T12:00:00.000+0000
1809,1482,9,null,8,26,CAD,NEW,2023-01-01T12:00:00.000+0000
1810,1101,9,null,9,41,EUR,NEW,2023-01-01T12:00:00.000+0000
1811,2536,3,null,10,54,USD,NEW,2023-01-01T12:00:00.000+0000
1812,1001,8,null,10,79,EUR,NEW,2023-01-01T12:00:00.000+0000
1813,31,5,null,2,16,USD,NEW,2023-01-01T12:00:00.000+0000
1814,2201,10,null,5,74,USD,NEW,2023-01-01T12:00:00.000+0000
1815,45,9,null,1,32,CAD,NEW,2023-01-01T12:00:00.000+0000
1816,1316,3,null,5,42,CAD,NEW,2023-01-01T12:00:00.000+0000
1817,1181,2,null,3,92,USD,NEW,2023-01-01T12:00:00.000+0000
1818,622,4,null,4,11,USD,NEW,2023-01-01T12:00:00.000+0000
1819,2734,1,null,10,63,USD,NEW,2023-01-01T12:00:00.000+0000
1820,648,5,null,8,33,INR,NEW,2023-01-01T12:00:00.000+0000
1821,294,10,null,10,36,INR,NEW,2023-01-01T12:00:00.000+0000
1822,593,3,null,4,60,USD,NEW,2023-01-01T12:00:00.000+0000
1823,1999,7,null,9,92,EUR,NEW,2023-01-01T12:00:00.000+0000
1824,1305,4,null,6,28,CAD,NEW,2023-01-01T12:00:00.000+0000
1825,2814,9,null,3,11,USD,NEW,2023-01-01T12:00:00.000+0000
1826,1681,10,null,1,35,CAD,NEW,2023-01-01T12:00:00.000+0000
1827,2749,4,null,7,0,INR,NEW,2023-01-01T12:00:00.000+0000
1828,2844,10,null,7,28,INR,NEW,2023-01-01T12:00:00.000+0000
1829,494,7,null,2,31,CAD,NEW,2023-01-01T12:00:00.000+0000
1830,2115,5,null,1,26,USD,NEW,2023-01-01T12:00:00.000+0000
1831,1289,5,null,6,20,INR,NEW,2023-01-01T12:00:00.000+0000
1832,1454,5,null,4,72,EUR,NEW,2023-01-01T12:00:00.000+0000
1833,2739,10,null,2,28,CAD,NEW,2023-01-01T12:00:00.000+0000
1834,115,7,null,8,97,USD,NEW,2023-01-01T12:00:00.000+0000
1835,2259,1,null,2,34,INR,NEW,2023-01-01T12:00:00.000+0000
1836,1971,1,null,1,6,CAD,NEW,2023-01-01T12:00:00.000+0000
1837,116,9,null,6,47,INR,NEW,2023-01-01T12:00:00.000+0000
1838,2405,1,null,6,6,CAD,NEW,2023-01-01T12:00:00.000+0000
1839,536,5,null,4,73,CAD,NEW,2023-01-01T12:00:00.000+0000
1840,16,9,null,3,19,EUR,NEW,2023-01-01T12:00:00.000+0000
1841,580,9,null,5,77,CAD,NEW,2023-01-01T12:00:00.000+0000
1842,1506,1,null,4,56,EUR,NEW,2023-01-01T12:00:00.000+0000
1843,944,10,null,4,76,USD,NEW,2023-01-01T12:00:00.000+0000
1844,97,2,null,5,74,EUR,NEW,2023-01-01T12:00:00.000+0000
1845,1943,1,null,3,61,INR,NEW,2023-01-01T12:00:00.000+0000
1846,1995,8,null,3,66,INR,NEW,2023-01-01T12:00:00.000+0000
1847,2134,10,null,4,13,USD,NEW,2023-01-01T12:00:00.000+0000
1848,2509,6,null,5,74,INR,NEW,2023-01-01T12:00:00.000+0000
1849,2654,10,null,2,45,INR,NEW,2023-01-01T12:00:00.000+0000
1850,286,6,null,7,36,EUR,NEW,2023-01-01T12:00:00.000+0000
1851,2922,6,null,8,36,USD,NEW,2023-01-01T12:00:00.000+0000
1852,2358,9,null,6,10,INR,NEW,2023-01-01T12:00:00.000+0000
1853,2255,7,null,3,55,CAD,NEW,2023-01-01T12:00:00.000+0000
1854,2564,8,null,9,44,CAD,NEW,2023-01-01T12:00:00.000+0000
1855,197,7,null,1,42,USD,NEW,2023-01-01T12:00:00.000+0000
1856,1218,6,null,9,89,CAD,NEW,2023-01-01T12:00:00.000+0000
1857,469,9,null,1,66,USD,NEW,2023-01-01T12:00:00.000+0000
1858,787,4,null,4,35,EUR,NEW,2023-01-01T12:00:00.000+0000
1859,1421,4,null,9,47,CAD,NEW,2023-01-01T12:00:00.000+0000
1860,2055,2,null,3,49,EUR,NEW,2023-01-01T12:00:00.000+0000
1861,80,5,null,6,45,USD,NEW,2023-01-01T12:00:00.000+0000
1862,2545,4,null,9,30,EUR,NEW,2023-01-01T12:00:00.000+0000
1863,2186,2,null,4,66,EUR,NEW,2023-01-01T12:00:00.000+0000
1864,1597,4,null,4,2,EUR,NEW,2023-01-01T12:00:00.000+0000
1865,2847,1,null,9,44,EUR,NEW,2023-01-01T12:00:00.000+0000
1866,659,3,null,9,54,INR,NEW,2023-01-01T12:00:00.000+0000
1867,2853,1,null,7,20,INR,NEW,2023-01-01T12:00:00.000+0000
1868,1977,6,null,6,65,INR,NEW,2023-01-01T12:00:00.000+0000
1869,307,2,null,3,60,USD,NEW,2023-01-01T12:00:00.000+0000
1870,711,1,null,1,20,USD,NEW,2023-01-01T12:00:00.000+0000
1871,1769,10,null,7,52,USD,NEW,2023-01-01T12:00:00.000+0000
1872,64,2,null,3,69,CAD,NEW,2023-01-01T12:00:00.000+0000
1873,1682,7,null,7,59,CAD,NEW,2023-01-01T12:00:00.000+0000
1874,1539,4,null,4,49,EUR,NEW,2023-01-01T12:00:00.000+0000
1875,1102,2,null,5,41,EUR,NEW,2023-01-01T12:00:00.000+0000
1876,2824,3,null,2,66,INR,NEW,2023-01-01T12:00:00.000+0000
1877,2081,7,null,8,48,USD,NEW,2023-01-01T12:00:00.000+0000
1878,2562,5,null,9,36,CAD,NEW,2023-01-01T12:00:00.000+0000
1879,1239,4,null,3,62,EUR,NEW,2023-01-01T12:00:00.000+0000
1880,1002,3,null,6,40,EUR,NEW,2023-01-01T12:00:00.000+0000
1881,1858,10,null,5,69,EUR,NEW,2023-01-01T12:00:00.000+0000
1882,2397,4,null,4,97,EUR,NEW,2023-01-01T12:00:00.000+0000
1883,35,3,null,8,42,CAD,NEW,2023-01-01T12:00:00.000+0000
1884,1159,3,null,6,35,EUR,NEW,2023-01-01T12:00:00.000+0000
1885,2038,10,null,2,57,USD,NEW,2023-01-01T12:00:00.000+0000
1886,2456,5,null,10,64,INR,NEW,2023-01-01T12:00:00.000+0000
1887,1178,8,null,1,32,INR,NEW,2023-01-01T12:00:00.000+0000
1888,199,1,null,8,72,USD,NEW,2023-01-01T12:00:00.000+0000
1889,1231,3,null,7,37,USD,NEW,2023-01-01T12:00:00.000+0000
1890,690,7,null,9,20,INR,NEW,2023-01-01T12:00:00.000+0000
1891,2135,8,null,9,85,EUR,NEW,2023-01-01T12:00:00.000+0000
1892,2135,10,null,5,0,EUR,NEW,2023-01-01T12:00:00.000+0000
1893,2208,1,null,8,64,CAD,NEW,2023-01-01T12:00:00.000+0000
1894,1255,2,null,6,3,USD,NEW,2023-01-01T12:00:00.000+0000
1895,2584,8,null,4,92,EUR,NEW,2023-01-01T12:00:00.000+0000
1896,2107,5,null,4,81,USD,NEW,2023-01-01T12:00:00.000+0000
1897,1288,1,null,4,93,CAD,NEW,2023-01-01T12:00:00.000+0000
1898,2094,8,null,8,63,INR,NEW,2023-01-01T12:00:00.000+0000
1899,2444,5,null,7,4,USD,NEW,2023-01-01T12:00:00.000+0000
1900,1256,3,null,7,45,INR,NEW,2023-01-01T12:00:00.000+0000
1901,2134,10,null,7,57,EUR,NEW,2023-01-01T12:00:00.000+0000
1902,2337,7,null,9,33,CAD,NEW,2023-01-01T12:00:00.000+0000
1903,1772,1,null,7,0,INR,NEW,2023-01-01T12:00:00.000+0000
1904,400,10,null,3,94,INR,NEW,2023-01-01T12:00:00.000+0000
1905,676,6,null,7,30,CAD,NEW,2023-01-01T12:00:00.000+0000
1906,1921,2,null,6,98,CAD,NEW,2023-01-01T12:00:00.000+0000
1907,1569,2,null,7,90,EUR,NEW,2023-01-01T12:00:00.000+0000
1908,343,4,null,10,54,CAD,NEW,2023-01-01T12:00:00.000+0000
1909,2584,5,null,6,32,CAD,NEW,2023-01-01T12:00:00.000+0000
1910,1323,10,null,10,80,EUR,NEW,2023-01-01T12:00:00.000+0000
1911,2181,5,null,7,79,EUR,NEW,2023-01-01T12:00:00.000+0000
1912,2455,2,null,9,94,EUR,NEW,2023-01-01T12:00:00.000+0000
1913,534,1,null,9,98,CAD,NEW,2023-01-01T12:00:00.000+0000
1914,236,1,null,10,95,INR,NEW,2023-01-01T12:00:00.000+0000
1915,2782,9,null,5,53,USD,NEW,2023-01-01T12:00:00.000+0000
1916,2177,7,null,9,32,EUR,NEW,2023-01-01T12:00:00.000+0000
1917,2503,3,null,10,51,INR,NEW,2023-01-01T12:00:00.000+0000
1918,2267,1,null,7,67,INR,NEW,2023-01-01T12:00:00.000+0000
1919,549,6,null,2,78,CAD,NEW,2023-01-01T12:00:00.000+0000
1920,2457,2,null,5,80,USD,NEW,2023-01-01T12:00:00.000+0000
1921,2309,8,null,6,35,CAD,NEW,2023-01-01T12:00:00.000+0000
1922,1465,4,null,7,74,CAD,NEW,2023-01-01T12:00:00.000+0000
1923,895,1,null,6,54,USD,NEW,2023-01-01T12:00:00.000+0000
1924,1428,10,null,4,15,USD,NEW,2023-01-01T12:00:00.000+0000
1925,423,7,null,9,51,USD,NEW,2023-01-01T12:00:00.000+0000
1926,1181,2,null,4,54,INR,NEW,2023-01-01T12:00:00.000+0000
1927,1668,8,null,7,11,USD,NEW,2023-01-01T12:00:00.000+0000
1928,2207,3,null,9,20,CAD,NEW,2023-01-01T12:00:00.000+0000
1929,866,5,null,6,38,INR,NEW,2023-01-01T12:00:00.000+0000
1930,1953,3,null,3,24,CAD,NEW,2023-01-01T12:00:00.000+0000
1931,2344,10,null,5,96,INR,NEW,2023-01-01T12:00:00.000+0000
1932,1269,4,null,5,3,INR,NEW,2023-01-01T12:00:00.000+0000
1933,1333,6,null,7,34,USD,NEW,2023-01-01T12:00:00.000+0000
1934,2020,7,null,8,55,CAD,NEW,2023-01-01T12:00:00.000+0000
1935,1199,6,null,8,34,EUR,NEW,2023-01-01T12:00:00.000+0000
1936,517,9,null,3,96,USD,NEW,2023-01-01T12:00:00.000+0000
1937,2726,7,null,9,40,INR,NEW,2023-01-01T12:00:00.000+0000
1938,854,8,null,10,2,INR,NEW,2023-01-01T12:00:00.000+0000
1939,2651,8,null,10,10,INR,NEW,2023-01-01T12:00:00.000+0000
1940,2894,4,null,9,7,EUR,NEW,2023-01-01T12:00:00.000+0000
1941,2282,8,null,7,75,USD,NEW,2023-01-01T12:00:00.000+0000
1942,2106,3,null,1,87,USD,NEW,2023-01-01T12:00:00.000+0000
1943,2012,10,null,3,74,INR,NEW,2023-01-01T12:00:00.000+0000
1944,1358,8,null,5,25,INR,NEW,2023-01-01T12:00:00.000+0000
1945,1865,1,null,1,39,USD,NEW,2023-01-01T12:00:00.000+0000
1946,304,4,null,3,29,INR,NEW,2023-01-01T12:00:00.000+0000
1947,948,9,null,6,57,EUR,NEW,2023-01-01T12:00:00.000+0000
1948,2488,10,null,1,90,CAD,NEW,2023-01-01T12:00:00.000+0000
1949,1066,9,null,5,48,INR,NEW,2023-01-01T12:00:00.000+0000
1950,2439,6,null,7,94,EUR,NEW,2023-01-01T12:00:00.000+0000
1951,170,1,null,8,48,USD,NEW,2023-01-01T12:00:00.000+0000
1952,1271,1,null,4,10,USD,NEW,2023-01-01T12:00:00.000+0000
1953,2439,10,null,3,96,INR,NEW,2023-01-01T12:00:00.000+0000
1954,2187,8,null,8,76,CAD,NEW,2023-01-01T12:00:00.000+0000
1955,673,10,null,1,34,INR,NEW,2023-01-01T12:00:00.000+0000
1956,1091,8,null,3,86,USD,NEW,2023-01-01T12:00:00.000+0000
1957,2474,6,null,1,75,EUR,NEW,2023-01-01T12:00:00.000+0000
1958,1283,10,null,10,98,USD,NEW,2023-01-01T12:00:00.000+0000
1959,1345,10,null,1,90,USD,NEW,2023-01-01T12:00:00.000+0000
1960,1693,10,null,10,35,USD,NEW,2023-01-01T12:00:00.000+0000
1961,173,7,null,3,28,USD,NEW,2023-01-01T12:00:00.000+0000
1962,2561,4,null,6,15,INR,NEW,2023-01-01T12:00:00.000+0000
1963,1197,7,null,1,68,EUR,NEW,2023-01-01T12:00:00.000+0000
1964,2685,6,null,1,70,EUR,NEW,2023-01-01T12:00:00.000+0000
1965,2706,2,null,3,11,CAD,NEW,2023-01-01T12:00:00.000+0000
1966,716,10,null,2,69,INR,NEW,2023-01-01T12:00:00.000+0000
1967,101,8,null,10,89,INR,NEW,2023-01-01T12:00:00.000+0000
1968,809,8,null,5,69,CAD,NEW,2023-01-01T12:00:00.000+0000
1969,127,6,null,9,97,CAD,NEW,2023-01-01T12:00:00.000+0000
1970,1136,8,null,4,44,USD,NEW,2023-01-01T12:00:00.000+0000
1971,945,2,null,2,66,USD,NEW,2023-01-01T12:00:00.000+0000
1972,1418,8,null,3,54,EUR,NEW,2023-01-01T12:00:00.000+0000
1973,1064,8,null,8,40,CAD,NEW,2023-01-01T12:00:00.000+0000
1974,2395,7,null,9,16,EUR,NEW,2023-01-01T12:00:00.000+0000
1975,2105,8,null,5,23,USD,NEW,2023-01-01T12:00:00.000+0000
1976,2838,10,null,5,10,INR,NEW,2023-01-01T12:00:00.000+0000
1977,2301,4,null,1,69,EUR,NEW,2023-01-01T12:00:00.000+0000
1978,1122,6,null,4,30,CAD,NEW,2023-01-01T12:00:00.000+0000
1979,931,8,null,5,98,CAD,NEW,2023-01-01T12:00:00.000+0000
1980,287,4,null,6,19,EUR,NEW,2023-01-01T12:00:00.000+0000
1981,542,4,null,3,48,CAD,NEW,2023-01-01T12:00:00.000+0000
1982,2208,1,null,6,22,EUR,NEW,2023-01-01T12:00:00.000+0000
1983,1604,1,null,4,91,CAD,NEW,2023-01-01T12:00:00.000+0000
1984,1763,2,null,3,96,EUR,NEW,2023-01-01T12:00:00.000+0000
1985,358,3,null,7,60,USD,NEW,2023-01-01T12:00:00.000+0000
1986,1017,7,null,1,9,CAD,NEW,2023-01-01T12:00:00.000+0000
1987,2091,1,null,6,96,EUR,NEW,2023-01-01T12:00:00.000+0000
1988,1627,3,null,9,40,USD,NEW,2023-01-01T12:00:00.000+0000
1989,2551,7,null,9,42,CAD,NEW,2023-01-01T12:00:00.000+0000
1990,2222,2,null,7,27,CAD,NEW,2023-01-01T12:00:00.000+0000
1991,2345,6,null,4,81,EUR,NEW,2023-01-01T12:00:00.000+0000
1992,770,1,null,6,37,CAD,NEW,2023-01-01T12:00:00.000+0000
1993,1021,4,null,2,57,USD,NEW,2023-01-01T12:00:00.000+0000
1994,5,6,null,6,44,USD,NEW,2023-01-01T12:00:00.000+0000
1995,1811,9,null,3,45,EUR,NEW,2023-01-01T12:00:00.000+0000
1996,83,5,null,1,96,USD,NEW,2023-01-01T12:00:00.000+0000
1997,467,9,null,8,11,INR,NEW,2023-01-01T12:00:00.000+0000
1998,365,9,null,2,92,EUR,NEW,2023-01-01T12:00:00.000+0000
1999,749,2,null,2,88,INR,NEW,2023-01-01T12:00:00.000+0000
2000,2700,4,null,8,82,EUR,NEW,2023-01-01T12:00:00.000+0000
2001,2364,2,null,17,95,EUR,NEW,2023-01-01T12:00:00.000+0000
2002,1712,8,null,20,85,INR,NEW,2023-01-01T12:00:00.000+0000
2003,542,4,null,9,71,CAD,NEW,2023-01-01T12:00:00.000+0000
2004,451,4,null,3,19,INR,NEW,2023-01-01T12:00:00.000+0000
2005,2222,4,null,1,2,CAD,NEW,2023-01-01T12:00:00.000+0000
2006,1653,4,null,2,95,EUR,NEW,2023-01-01T12:00:00.000+0000
2007,2308,4,null,2,97,EUR,NEW,2023-01-01T12:00:00.000+0000
2008,2139,1,null,7,7,INR,NEW,2023-01-01T12:00:00.000+0000
2009,2624,3,null,6,87,INR,NEW,2023-01-01T12:00:00.000+0000
2010,177,2,null,4,8,USD,NEW,2023-01-01T12:00:00.000+0000
2011,2536,9,null,4,9,EUR,NEW,2023-01-01T12:00:00.000+0000
2012,996,3,null,8,61,CAD,NEW,2023-01-01T12:00:00.000+0000
2013,1692,9,null,3,95,CAD,NEW,2023-01-01T12:00:00.000+0000
2014,314,5,null,2,53,USD,NEW,2023-01-01T12:00:00.000+0000
2015,2666,8,null,1,91,USD,NEW,2023-01-01T12:00:00.000+0000
2016,1820,5,null,5,23,CAD,NEW,2023-01-01T12:00:00.000+0000
2017,2457,8,null,4,52,INR,NEW,2023-01-01T12:00:00.000+0000
2018,2410,7,null,6,93,EUR,NEW,2023-01-01T12:00:00.000+0000
2019,1406,5,null,9,72,USD,NEW,2023-01-01T12:00:00.000+0000
2020,1907,3,null,1,92,INR,NEW,2023-01-01T12:00:00.000+0000
2021,1570,2,null,10,31,CAD,NEW,2023-01-01T12:00:00.000+0000
2022,1172,3,null,7,9,EUR,NEW,2023-01-01T12:00:00.000+0000
2023,2609,6,null,8,89,USD,NEW,2023-01-01T12:00:00.000+0000
2024,2196,9,null,3,13,INR,NEW,2023-01-01T12:00:00.000+0000
2025,1516,1,null,9,37,USD,NEW,2023-01-01T12:00:00.000+0000
2026,1412,8,null,8,17,CAD,NEW,2023-01-01T12:00:00.000+0000
2027,82,4,null,9,92,USD,NEW,2023-01-01T12:00:00.000+0000
2028,1291,10,null,5,31,INR,NEW,2023-01-01T12:00:00.000+0000
2029,1713,6,null,8,8,CAD,NEW,2023-01-01T12:00:00.000+0000
2030,1980,1,null,10,59,CAD,NEW,2023-01-01T12:00:00.000+0000
2031,2714,2,null,9,7,USD,NEW,2023-01-01T12:00:00.000+0000
2032,912,3,null,2,23,INR,NEW,2023-01-01T12:00:00.000+0000
2033,2452,7,null,1,41,CAD,NEW,2023-01-01T12:00:00.000+0000
2034,443,9,null,4,14,EUR,NEW,2023-01-01T12:00:00.000+0000
2035,2369,6,null,7,1,INR,NEW,2023-01-01T12:00:00.000+0000
2036,2872,9,null,10,20,CAD,NEW,2023-01-01T12:00:00.000+0000
2037,2,4,null,5,95,EUR,NEW,2023-01-01T12:00:00.000+0000
2038,2248,4,null,5,32,USD,NEW,2023-01-01T12:00:00.000+0000
2039,1284,1,null,4,98,EUR,NEW,2023-01-01T12:00:00.000+0000
2040,1526,5,null,7,57,INR,NEW,2023-01-01T12:00:00.000+0000
2041,436,9,null,3,58,USD,NEW,2023-01-01T12:00:00.000+0000
2042,2526,1,null,8,7,USD,NEW,2023-01-01T12:00:00.000+0000
2043,651,1,null,9,79,USD,NEW,2023-01-01T12:00:00.000+0000
2044,1591,9,null,8,30,INR,NEW,2023-01-01T12:00:00.000+0000
2045,1005,6,null,5,41,INR,NEW,2023-01-01T12:00:00.000+0000
2046,291,8,null,1,19,INR,NEW,2023-01-01T12:00:00.000+0000
2047,1215,1,null,9,26,USD,NEW,2023-01-01T12:00:00.000+0000
2048,2100,8,null,7,79,EUR,NEW,2023-01-01T12:00:00.000+0000
2049,1227,9,null,9,39,USD,NEW,2023-01-01T12:00:00.000+0000
2050,1800,9,null,2,79,USD,NEW,2023-01-01T12:00:00.000+0000
2051,1054,4,null,6,42,CAD,NEW,2023-01-01T12:00:00.000+0000
2052,2751,1,null,1,26,CAD,NEW,2023-01-01T12:00:00.000+0000
2053,916,2,null,3,66,CAD,NEW,2023-01-01T12:00:00.000+0000
2054,2336,1,null,8,43,USD,NEW,2023-01-01T12:00:00.000+0000
2055,1761,1,null,1,21,CAD,NEW,2023-01-01T12:00:00.000+0000
2056,2225,3,null,6,23,CAD,NEW,2023-01-01T12:00:00.000+0000
2057,635,2,null,4,25,INR,NEW,2023-01-01T12:00:00.000+0000
2058,1037,9,null,8,15,INR,NEW,2023-01-01T12:00:00.000+0000
2059,1152,5,null,6,54,INR,NEW,2023-01-01T12:00:00.000+0000
2060,1692,8,null,4,25,USD,NEW,2023-01-01T12:00:00.000+0000
2061,1743,7,null,7,26,CAD,NEW,2023-01-01T12:00:00.000+0000
2062,1985,1,null,9,32,INR,NEW,2023-01-01T12:00:00.000+0000
2063,154,1,null,7,54,INR,NEW,2023-01-01T12:00:00.000+0000
2064,2444,10,null,5,75,CAD,NEW,2023-01-01T12:00:00.000+0000
2065,1024,2,null,1,83,EUR,NEW,2023-01-01T12:00:00.000+0000
2066,1015,4,null,7,80,CAD,NEW,2023-01-01T12:00:00.000+0000
2067,869,8,null,7,5,USD,NEW,2023-01-01T12:00:00.000+0000
2068,1143,9,null,3,86,CAD,NEW,2023-01-01T12:00:00.000+0000
2069,1783,6,null,9,37,INR,NEW,2023-01-01T12:00:00.000+0000
2070,2090,3,null,3,64,USD,NEW,2023-01-01T12:00:00.000+0000
2071,2601,4,null,1,93,INR,NEW,2023-01-01T12:00:00.000+0000
2072,2511,7,null,4,95,EUR,NEW,2023-01-01T12:00:00.000+0000
2073,1746,7,null,10,39,CAD,NEW,2023-01-01T12:00:00.000+0000
2074,967,5,null,5,0,EUR,NEW,2023-01-01T12:00:00.000+0000
2075,1334,5,null,7,5,CAD,NEW,2023-01-01T12:00:00.000+0000
2076,1945,3,null,6,21,EUR,NEW,2023-01-01T12:00:00.000+0000
2077,2054,1,null,6,71,EUR,NEW,2023-01-01T12:00:00.000+0000
2078,2183,3,null,5,46,INR,NEW,2023-01-01T12:00:00.000+0000
2079,1112,5,null,10,48,USD,NEW,2023-01-01T12:00:00.000+0000
2080,2719,3,null,2,72,INR,NEW,2023-01-01T12:00:00.000+0000
2081,1137,4,null,4,25,USD,NEW,2023-01-01T12:00:00.000+0000
2082,525,2,null,10,96,EUR,NEW,2023-01-01T12:00:00.000+0000
2083,93,7,null,8,69,EUR,NEW,2023-01-01T12:00:00.000+0000
2084,2999,7,null,5,19,USD,NEW,2023-01-01T12:00:00.000+0000
2085,327,4,null,4,3,CAD,NEW,2023-01-01T12:00:00.000+0000
2086,2622,3,null,5,23,EUR,NEW,2023-01-01T12:00:00.000+0000
2087,304,9,null,9,65,INR,NEW,2023-01-01T12:00:00.000+0000
2088,1845,10,null,6,97,EUR,NEW,2023-01-01T12:00:00.000+0000
2089,2617,1,null,6,12,CAD,NEW,2023-01-01T12:00:00.000+0000
2090,1866,2,null,8,14,USD,NEW,2023-01-01T12:00:00.000+0000
2091,277,3,null,9,44,EUR,NEW,2023-01-01T12:00:00.000+0000
2092,1936,5,null,6,0,INR,NEW,2023-01-01T12:00:00.000+0000
2093,2858,7,null,2,18,CAD,NEW,2023-01-01T12:00:00.000+0000
2094,731,5,null,2,65,USD,NEW,2023-01-01T12:00:00.000+0000
2095,1960,4,null,4,6,CAD,NEW,2023-01-01T12:00:00.000+0000
2096,1497,5,null,1,7,CAD,NEW,2023-01-01T12:00:00.000+0000
2097,2539,6,null,4,60,USD,NEW,2023-01-01T12:00:00.000+0000
2098,2423,5,null,7,54,EUR,NEW,2023-01-01T12:00:00.000+0000
2099,2168,4,null,10,12,EUR,NEW,2023-01-01T12:00:00.000+0000
2100,740,4,null,3,32,USD,NEW,2023-01-01T12:00:00.000+0000
2101,879,2,null,8,27,USD,NEW,2023-01-01T12:00:00.000+0000
2102,1351,9,null,7,56,CAD,NEW,2023-01-01T12:00:00.000+0000
2103,2272,3,null,2,59,EUR,NEW,2023-01-01T12:00:00.000+0000
2104,1173,7,null,2,7,CAD,NEW,2023-01-01T12:00:00.000+0000
2105,2832,6,null,10,78,INR,NEW,2023-01-01T12:00:00.000+0000
2106,2889,9,null,4,80,INR,NEW,2023-01-01T12:00:00.000+0000
2107,2890,8,null,7,12,CAD,NEW,2023-01-01T12:00:00.000+0000
2108,778,2,null,2,7,USD,NEW,2023-01-01T12:00:00.000+0000
2109,151,10,null,1,76,EUR,NEW,2023-01-01T12:00:00.000+0000
2110,2803,1,null,2,45,EUR,NEW,2023-01-01T12:00:00.000+0000
2111,2710,6,null,2,88,USD,NEW,2023-01-01T12:00:00.000+0000
2112,311,7,null,8,91,EUR,NEW,2023-01-01T12:00:00.000+0000
2113,386,1,null,10,96,EUR,NEW,2023-01-01T12:00:00.000+0000
2114,2111,1,null,6,12,INR,NEW,2023-01-01T12:00:00.000+0000
2115,259,6,null,2,67,USD,NEW,2023-01-01T12:00:00.000+0000
2116,1839,7,null,9,82,CAD,NEW,2023-01-01T12:00:00.000+0000
2117,1000,3,null,1,4,USD,NEW,2023-01-01T12:00:00.000+0000
2118,1352,10,null,10,22,INR,NEW,2023-01-01T12:00:00.000+0000
2119,702,3,null,1,83,USD,NEW,2023-01-01T12:00:00.000+0000
2120,559,10,null,4,15,CAD,NEW,2023-01-01T12:00:00.000+0000
2121,27,1,null,8,76,EUR,NEW,2023-01-01T12:00:00.000+0000
2122,1780,8,null,10,20,CAD,NEW,2023-01-01T12:00:00.000+0000
2123,1182,1,null,5,71,EUR,NEW,2023-01-01T12:00:00.000+0000
2124,645,4,null,3,67,INR,NEW,2023-01-01T12:00:00.000+0000
2125,2738,9,null,10,42,EUR,NEW,2023-01-01T12:00:00.000+0000
2126,2724,6,null,6,11,EUR,NEW,2023-01-01T12:00:00.000+0000
2127,1462,6,null,2,49,EUR,NEW,2023-01-01T12:00:00.000+0000
2128,1795,10,null,7,29,CAD,NEW,2023-01-01T12:00:00.000+0000
2129,183,5,null,3,86,USD,NEW,2023-01-01T12:00:00.000+0000
2130,651,7,null,3,17,EUR,NEW,2023-01-01T12:00:00.000+0000
2131,2782,3,null,3,42,INR,NEW,2023-01-01T12:00:00.000+0000
2132,766,10,null,8,54,INR,NEW,2023-01-01T12:00:00.000+0000
2133,789,2,null,9,78,INR,NEW,2023-01-01T12:00:00.000+0000
2134,2720,7,null,4,54,INR,NEW,2023-01-01T12:00:00.000+0000
2135,2460,8,null,10,63,EUR,NEW,2023-01-01T12:00:00.000+0000
2136,1582,1,null,7,35,USD,NEW,2023-01-01T12:00:00.000+0000
2137,790,6,null,5,88,CAD,NEW,2023-01-01T12:00:00.000+0000
2138,716,6,null,8,98,INR,NEW,2023-01-01T12:00:00.000+0000
2139,571,3,null,1,15,USD,NEW,2023-01-01T12:00:00.000+0000
2140,1200,2,null,10,77,USD,NEW,2023-01-01T12:00:00.000+0000
2141,1722,4,null,8,78,CAD,NEW,2023-01-01T12:00:00.000+0000
2142,508,1,null,10,3,EUR,NEW,2023-01-01T12:00:00.000+0000
2143,1587,4,null,4,49,USD,NEW,2023-01-01T12:00:00.000+0000
2144,84,8,null,10,6,EUR,NEW,2023-01-01T12:00:00.000+0000
2145,1391,2,null,7,9,USD,NEW,2023-01-01T12:00:00.000+0000
2146,1714,10,null,5,55,EUR,NEW,2023-01-01T12:00:00.000+0000
2147,390,2,null,6,94,USD,NEW,2023-01-01T12:00:00.000+0000
2148,530,6,null,5,9,EUR,NEW,2023-01-01T12:00:00.000+0000
2149,172,9,null,9,43,EUR,NEW,2023-01-01T12:00:00.000+0000
2150,2691,6,null,5,73,USD,NEW,2023-01-01T12:00:00.000+0000
2151,732,5,null,1,83,EUR,NEW,2023-01-01T12:00:00.000+0000
2152,2829,8,null,3,4,CAD,NEW,2023-01-01T12:00:00.000+0000
2153,827,8,null,3,67,INR,NEW,2023-01-01T12:00:00.000+0000
2154,2499,7,null,9,80,INR,NEW,2023-01-01T12:00:00.000+0000
2155,2816,8,null,1,79,USD,NEW,2023-01-01T12:00:00.000+0000
2156,1186,7,null,8,66,CAD,NEW,2023-01-01T12:00:00.000+0000
2157,2548,3,null,3,28,CAD,NEW,2023-01-01T12:00:00.000+0000
2158,1937,6,null,9,23,INR,NEW,2023-01-01T12:00:00.000+0000
2159,1953,6,null,3,88,USD,NEW,2023-01-01T12:00:00.000+0000
